Order_ID,Date,Customer_ID,Product,Category,Quantity,Price,Discount,Region,Payment_Method,Customer_Segment,Shipping_Method,Revenue
226,2023-12-11,CUST1119,Headphones,Office Supplies,6.0,1277.0,0.05,East,Cash,Home Office,Standard Class,7278.9
227,2023-02-20,CUST1583,Camera,Electronics,14.0,733.0,0.2,North,Bank Transfer,Consumer,First Class,8209.6
228,2022-09-04,CUST1516,Smartwatch,Accessories,1.0,1597.0,0.0,South,Credit Card,Corporate,First Class,1597.0
229,2023-03-15,CUST1221,Camera,Accessories,17.0,868.0,0.15,East,Debit Card,Corporate,First Class,12542.6
230,2022-07-22,CUST1526,Tablet,Office Supplies,11.0,170.0,0.15,West,Debit Card,Corporate,Second Class,1589.5
231,2022-07-03,CUST1515,Smartphone,Accessories,19.0,994.0,0.0,East,Debit Card,Consumer,Same Day,18886.0
232,2022-05-03,CUST1728,Printer,Office Supplies,3.0,1829.0,0.1,South,Debit Card,Corporate,Second Class,4938.3
233,2023-02-05,CUST1741,Tablet,Office Supplies,11.0,1737.0,0.1,West,Cash,Small Business,First Class,17196.3
234,2022-10-21,CUST1336,Laptop,Accessories,5.0,1737.0,0.05,South,Online Wallet,Small Business,First Class,8250.75
235,2022-10-07,CUST1698,Tablet,Accessories,17.0,1067.0,0.0,East,Credit Card,Small Business,Same Day,18139.0
236,2023-09-02,CUST1055,Smartwatch,Office Supplies,7.0,1261.0,0.0,North,Cash,Corporate,Second Class,8827.0
237,2022-07-17,CUST1500,Smartwatch,Accessories,10.0,956.0,0.2,South,Bank Transfer,Corporate,First Class,7648.0
238,2023-05-26,CUST1766,Tablet,Electronics,11.0,62.0,0.1,South,Online Wallet,Corporate,Standard Class,613.8000000000001
239,2022-05-24,CUST1536,Smartwatch,Accessories,3.0,652.0,0.1,North,Online Wallet,Consumer,Standard Class,1760.4
240,2023-09-01,CUST1162,Smartphone,Accessories,10.0,249.0,0.0,East,Debit Card,Small Business,First Class,2490.0
241,2022-07-20,CUST1670,Camera,Electronics,10.0,635.0,0.05,South,Cash,Home Office,Standard Class,6032.5
242,2022-05-04,CUST1594,Tablet,Accessories,14.0,1841.0,0.0,East,Bank Transfer,Home Office,Same Day,25774.0
243,2022-07-06,CUST1159,Printer,Accessories,12.0,1529.0,0.05,East,Debit Card,Corporate,First Class,17430.6
244,2022-11-22,CUST1188,Smartphone,Office Supplies,15.0,497.0,0.1,East,Debit Card,Consumer,Second Class,6709.5
245,2023-04-09,CUST1060,Camera,Accessories,10.0,1861.0,0.2,North,Credit Card,Corporate,First Class,14888.0
246,2022-12-15,CUST1319,Printer,Accessories,10.0,1913.0,0.15,East,Online Wallet,Home Office,Same Day,16260.5
247,2023-10-22,CUST1211,Printer,Electronics,19.0,890.0,0.1,East,Bank Transfer,Small Business,Second Class,15219.0
248,2023-02-07,CUST1406,Printer,Office Supplies,1.0,1144.0,0.05,West,Online Wallet,Home Office,Same Day,1086.8
249,2022-12-12,CUST1664,Camera,Office Supplies,10.0,639.0,0.0,West,Cash,Small Business,Standard Class,6390.0
250,2023-05-26,CUST1109,Smartphone,Office Supplies,2.0,1869.0,0.1,West,Credit Card,Small Business,Standard Class,3364.2000000000003
251,2022-05-27,CUST1076,Printer,Accessories,17.0,1203.0,0.2,South,Debit Card,Consumer,Standard Class,16360.800000000001
252,2022-05-28,CUST1542,Printer,Office Supplies,7.0,938.0,0.05,South,Credit Card,Home Office,Same Day,6237.7
253,2023-12-12,CUST1314,Headphones,Electronics,7.0,92.0,0.0,West,Debit Card,Corporate,Same Day,644.0
254,2023-05-04,CUST1117,Tablet,Office Supplies,9.0,569.0,0.15,North,Credit Card,Consumer,First Class,4352.849999999999
255,2023-10-02,CUST1704,Camera,Electronics,2.0,1086.0,0.05,North,Debit Card,Small Business,Second Class,2063.4
256,2023-07-05,CUST1019,Camera,Office Supplies,14.0,774.0,0.0,West,,Home Office,Second Class,10836.0
257,2022-12-04,CUST1432,Smartwatch,Office Supplies,17.0,672.0,0.15,South,Online Wallet,Corporate,Same Day,9710.4
258,2023-10-03,CUST1685,Camera,Electronics,1.0,1037.0,0.0,South,Online Wallet,Consumer,Same Day,1037.0
259,2023-04-18,CUST1740,Smartphone,Office Supplies,9.0,852.0,0.15,North,Online Wallet,Corporate,Standard Class,6517.8
260,2022-05-31,CUST1350,Camera,Office Supplies,19.0,584.0,0.15,East,Credit Card,Home Office,Same Day,9431.6
261,2023-02-19,CUST1183,Headphones,Office Supplies,4.0,351.0,0.15,North,Debit Card,Corporate,Standard Class,1193.3999999999999
262,2022-10-25,CUST1113,,Accessories,8.0,1839.0,0.0,East,Online Wallet,Consumer,Same Day,14712.0
263,2023-09-03,CUST1183,Tablet,Electronics,13.0,576.0,0.15,South,Credit Card,Corporate,Second Class,6364.8
264,2022-09-20,CUST1481,Camera,Office Supplies,4.0,1715.0,0.05,South,Debit Card,Home Office,First Class,6517.0
265,2022-05-24,CUST1146,Printer,Electronics,9.0,1646.0,0.2,West,Credit Card,Consumer,Same Day,11851.2
266,2022-12-12,CUST1628,Laptop,Electronics,9.0,1188.0,0.2,South,Online Wallet,Small Business,Standard Class,8553.6
267,2023-09-16,CUST1113,Laptop,Electronics,18.0,509.0,0.15,East,Cash,Consumer,First Class,7787.7
268,2023-07-26,CUST1763,Printer,Office Supplies,12.0,881.0,0.2,North,Credit Card,Home Office,Standard Class,8457.6
269,2022-01-02,CUST1476,Printer,Office Supplies,10.0,554.0,0.2,West,Online Wallet,Corporate,Standard Class,4432.0
270,2022-10-31,CUST1763,Printer,Electronics,11.0,1381.0,0.15,East,Bank Transfer,Small Business,First Class,12912.35
271,2022-09-11,CUST1303,Smartphone,Accessories,7.0,981.0,0.15,North,Debit Card,Small Business,First Class,5836.95
272,2023-10-14,CUST1118,Laptop,Electronics,9.0,,0.05,North,Online Wallet,Corporate,First Class,
273,2023-03-29,CUST1161,Printer,Accessories,6.0,628.0,0.1,North,Bank Transfer,Home Office,Same Day,3391.2000000000003
274,2022-02-06,CUST1401,Smartphone,Electronics,19.0,810.0,0.0,South,Credit Card,Consumer,First Class,15390.0
275,2022-06-09,CUST1198,Smartwatch,Electronics,16.0,1248.0,0.15,North,Credit Card,Home Office,Same Day,16972.8
276,2022-01-09,CUST1260,Smartphone,Electronics,15.0,900.0,0.15,South,Bank Transfer,Small Business,Second Class,11475.0
277,2022-08-21,CUST1660,Laptop,Office Supplies,7.0,1587.0,0.2,North,Bank Transfer,Consumer,Second Class,8887.2
278,2022-04-09,CUST1752,Camera,Accessories,16.0,1245.0,0.05,North,Debit Card,Consumer,Standard Class,18924.0
279,2023-10-21,CUST1047,Smartwatch,Accessories,5.0,1009.0,0.2,South,Credit Card,Corporate,Standard Class,4036.0
280,2022-07-27,CUST1399,Laptop,Electronics,16.0,551.0,0.15,South,Bank Transfer,Home Office,Same Day,7493.599999999999
281,2022-05-11,CUST1710,Smartphone,Office Supplies,1.0,383.0,0.15,East,Cash,Consumer,Standard Class,325.55
282,2023-02-08,CUST1559,Headphones,Office Supplies,19.0,333.0,0.2,North,Cash,Corporate,Second Class,5061.6
283,2022-06-01,CUST1078,Tablet,Accessories,5.0,524.0,0.15,South,Bank Transfer,Home Office,Same Day,2227.0
284,2022-02-23,CUST1124,Laptop,Office Supplies,7.0,1127.0,0.1,East,Debit Card,Small Business,Same Day,7100.1
285,2022-04-30,CUST1075,Printer,Accessories,19.0,1531.0,0.0,East,Credit Card,Small Business,First Class,29089.0
286,2023-11-04,CUST1137,Smartphone,Accessories,5.0,1652.0,0.0,South,Cash,Home Office,Same Day,8260.0
287,2023-09-20,CUST1602,Printer,Accessories,17.0,1493.0,0.0,North,Bank Transfer,Consumer,Standard Class,25381.0
288,2023-08-10,CUST1400,Printer,Office Supplies,8.0,1687.0,0.1,East,Bank Transfer,Consumer,Second Class,12146.4
289,2023-09-17,CUST1505,Printer,Accessories,1.0,681.0,0.15,North,Online Wallet,Small Business,Standard Class,578.85
290,2023-02-24,CUST1500,Printer,Accessories,2.0,752.0,0.2,North,Bank Transfer,Small Business,Second Class,1203.2
291,2023-02-26,CUST1573,Printer,Electronics,15.0,458.0,0.05,East,Debit Card,Consumer,First Class,6526.5
292,2022-04-14,CUST1138,Smartwatch,Accessories,18.0,1031.0,0.15,South,Cash,Home Office,Second Class,15774.3
293,2022-09-11,CUST1050,Laptop,Accessories,11.0,1377.0,0.1,North,Online Wallet,Small Business,First Class,13632.300000000001
294,2022-08-15,CUST1771,Laptop,Electronics,10.0,608.0,0.1,West,Cash,Consumer,Standard Class,5472.0
295,2022-04-22,CUST1619,Tablet,Electronics,4.0,271.0,0.0,South,Cash,Home Office,First Class,1084.0
296,2023-05-25,CUST1625,Smartphone,Office Supplies,5.0,1606.0,0.15,East,Debit Card,Corporate,Same Day,6825.5
297,2023-04-18,CUST1254,Headphones,Accessories,4.0,207.0,0.0,West,Bank Transfer,Home Office,Same Day,828.0
298,2022-04-09,CUST1630,Smartwatch,Office Supplies,13.0,397.0,0.05,North,Debit Card,Consumer,Second Class,4902.95
299,2022-06-02,CUST1710,Smartphone,Office Supplies,13.0,1232.0,0.0,South,Bank Transfer,Home Office,Standard Class,16016.0
300,2022-12-04,CUST1563,Smartwatch,Electronics,18.0,938.0,0.05,West,Online Wallet,Consumer,Standard Class,16039.8
301,2023-12-07,CUST1757,Laptop,Office Supplies,2.0,1957.0,0.1,South,Debit Card,Small Business,Second Class,3522.6
302,2022-06-12,CUST1426,Printer,Accessories,16.0,971.0,0.0,North,Debit Card,Corporate,Same Day,15536.0
303,2023-12-21,CUST1547,Tablet,Electronics,1.0,1308.0,0.0,South,Credit Card,Small Business,First Class,1308.0
304,2023-11-12,CUST1302,Tablet,Accessories,19.0,711.0,0.2,West,Debit Card,Small Business,Second Class,10807.2
305,2022-06-10,CUST1581,Camera,Accessories,9.0,454.0,0.1,South,Credit Card,Consumer,First Class,3677.4
306,2023-08-03,CUST1349,Headphones,Electronics,3.0,1330.0,0.2,East,,Consumer,First Class,3192.0
307,2023-02-02,CUST1049,Tablet,Accessories,7.0,726.0,0.05,East,Bank Transfer,Consumer,Standard Class,4827.9
308,2022-10-04,CUST1074,Printer,Electronics,10.0,638.0,0.05,West,Bank Transfer,Consumer,Same Day,6061.0
309,2023-05-19,CUST1704,Laptop,Accessories,1.0,,0.1,South,Credit Card,Small Business,First Class,
310,2023-01-27,CUST1261,Headphones,Electronics,10.0,607.0,0.05,West,Bank Transfer,Consumer,Same Day,5766.5
311,2022-05-15,CUST1356,Smartphone,Office Supplies,9.0,954.0,0.1,South,Cash,Consumer,Standard Class,7727.400000000001
312,2022-07-14,CUST1582,Printer,Accessories,15.0,1986.0,0.05,North,Debit Card,Small Business,Second Class,28300.5
313,2023-02-05,CUST1602,,Electronics,15.0,1120.0,0.15,East,Credit Card,Corporate,Second Class,14280.0
314,2023-10-02,CUST1260,,Accessories,3.0,1286.0,0.0,North,Bank Transfer,Corporate,Standard Class,3858.0
315,2022-02-02,CUST1638,Headphones,Accessories,5.0,528.0,0.15,South,Cash,Home Office,Standard Class,2244.0
316,2023-11-19,CUST1743,Laptop,Accessories,9.0,536.0,0.1,North,Debit Card,Small Business,First Class,4341.6
317,2023-04-05,CUST1295,Camera,Electronics,9.0,1644.0,0.1,West,Debit Card,Consumer,Standard Class,13316.4
318,2023-04-15,CUST1641,Smartwatch,Office Supplies,7.0,615.0,0.15,West,Bank Transfer,Home Office,Second Class,3659.25
319,2023-01-10,CUST1792,Smartwatch,Office Supplies,12.0,1415.0,0.0,South,Cash,Corporate,Same Day,16980.0
320,2022-01-22,CUST1313,Laptop,Office Supplies,9.0,573.0,0.0,East,Credit Card,Corporate,Same Day,5157.0
321,2023-11-01,CUST1612,Laptop,Electronics,6.0,753.0,0.2,West,Bank Transfer,Small Business,Same Day,3614.4
322,2022-02-07,CUST1182,Smartwatch,Office Supplies,2.0,1576.0,0.05,East,Debit Card,Consumer,Same Day,2994.3999999999996
323,2022-08-18,CUST1686,Camera,Electronics,9.0,1079.0,0.2,South,Debit Card,Consumer,Standard Class,7768.8
324,2022-12-31,CUST1364,Headphones,Accessories,17.0,870.0,0.0,East,Debit Card,Home Office,Standard Class,14790.0
325,2023-07-17,CUST1188,Smartwatch,Accessories,1.0,1217.0,0.15,South,Bank Transfer,Corporate,Same Day,1034.45
326,2023-03-14,CUST1569,Laptop,Office Supplies,19.0,907.0,0.05,North,Online Wallet,Home Office,Standard Class,16371.349999999999
327,2022-10-10,CUST1543,Tablet,Electronics,6.0,1334.0,0.15,South,Online Wallet,Home Office,First Class,6803.4
328,2022-01-27,CUST1596,Smartphone,Accessories,5.0,634.0,0.2,North,Online Wallet,Home Office,Standard Class,2536.0
329,2022-08-14,CUST1664,Camera,Electronics,2.0,735.0,0.1,South,Cash,Consumer,First Class,1323.0
330,2022-10-04,CUST1548,Printer,Electronics,9.0,281.0,0.15,West,Bank Transfer,Corporate,First Class,2149.65
331,2023-09-01,CUST1725,Camera,Accessories,14.0,319.0,0.2,West,Debit Card,Home Office,Standard Class,3572.8
332,2022-10-11,CUST1408,Tablet,Electronics,4.0,989.0,0.2,East,Cash,Corporate,Same Day,3164.8
333,2023-04-26,CUST1618,Tablet,Accessories,4.0,1520.0,0.2,South,Online Wallet,Corporate,First Class,4864.0
334,2023-03-29,CUST1414,,Accessories,15.0,923.0,0.1,South,Credit Card,Home Office,Standard Class,12460.5
335,2023-10-21,CUST1342,Laptop,Accessories,8.0,1295.0,0.1,South,Cash,Home Office,Second Class,9324.0
336,2023-05-31,CUST1220,Smartwatch,Electronics,4.0,101.0,0.1,East,Cash,Small Business,Same Day,363.6
337,2023-07-01,CUST1163,Headphones,Accessories,16.0,165.0,0.05,West,Bank Transfer,Consumer,Second Class,2508.0
338,2022-07-11,CUST1220,Camera,Electronics,4.0,587.0,0.1,South,Cash,Corporate,First Class,2113.2000000000003
339,2022-02-18,CUST1270,Printer,Accessories,16.0,1638.0,0.1,East,Bank Transfer,Home Office,Second Class,23587.2
340,2023-05-27,CUST1632,Camera,Accessories,12.0,1950.0,0.1,South,Credit Card,Home Office,Standard Class,21060.0
341,2022-01-17,CUST1400,Tablet,Office Supplies,16.0,590.0,0.15,North,Debit Card,Corporate,Same Day,8024.0
342,2022-06-21,CUST1182,Smartwatch,Office Supplies,19.0,1092.0,0.1,South,Debit Card,Home Office,First Class,18673.2
343,2022-08-08,CUST1618,Camera,Office Supplies,8.0,864.0,0.05,North,Online Wallet,Small Business,Standard Class,6566.4
344,2022-06-07,CUST1729,Headphones,Electronics,6.0,1465.0,0.2,East,Online Wallet,Corporate,Same Day,7032.0
345,2023-04-22,CUST1205,Tablet,Electronics,10.0,840.0,0.15,East,Credit Card,Home Office,First Class,7140.0
346,2022-02-15,CUST1582,,Accessories,5.0,1702.0,0.0,West,Debit Card,Corporate,First Class,8510.0
347,2023-01-08,CUST1556,Smartwatch,Accessories,18.0,667.0,0.1,South,Online Wallet,Home Office,First Class,10805.4
348,2023-06-02,CUST1228,Camera,Accessories,10.0,468.0,0.2,East,Cash,Home Office,First Class,3744.0
349,2022-04-09,CUST1696,Smartphone,Accessories,10.0,358.0,0.2,West,Bank Transfer,Consumer,Second Class,2864.0
350,2022-02-06,CUST1619,Camera,Electronics,7.0,1812.0,0.15,South,Online Wallet,Corporate,Second Class,10781.4
351,2022-10-07,CUST1596,Smartwatch,Accessories,18.0,913.0,0.0,East,Credit Card,Consumer,Second Class,16434.0
352,2022-12-15,CUST1250,Camera,Accessories,1.0,235.0,0.05,North,Debit Card,Home Office,First Class,223.25
353,2023-05-12,CUST1441,Printer,Office Supplies,7.0,310.0,0.2,East,Credit Card,Corporate,Second Class,1736.0
354,2022-10-29,CUST1533,Camera,Accessories,1.0,1601.0,0.2,North,Bank Transfer,Corporate,Same Day,1280.8000000000002
355,2022-06-30,CUST1196,Laptop,Accessories,15.0,1346.0,0.2,West,Bank Transfer,Small Business,First Class,16152.0
356,2023-08-30,CUST1690,Camera,Accessories,4.0,209.0,0.2,West,Credit Card,Small Business,Same Day,668.8000000000001
357,2022-04-09,CUST1519,Camera,Electronics,,919.0,0.15,South,Online Wallet,Home Office,Same Day,
358,2023-12-01,CUST1070,Headphones,Office Supplies,9.0,811.0,0.0,South,Online Wallet,Home Office,Second Class,7299.0
359,2022-04-26,CUST1639,Smartphone,Accessories,2.0,273.0,0.2,South,Debit Card,Home Office,First Class,436.8
360,2022-07-10,CUST1399,Headphones,Accessories,14.0,1329.0,0.05,West,Debit Card,Home Office,Second Class,17675.7
361,2022-09-10,CUST1672,Headphones,Office Supplies,16.0,229.0,0.05,North,Cash,Small Business,Second Class,3480.7999999999997
362,2022-06-10,CUST1760,Tablet,Accessories,1.0,69.0,0.1,South,Cash,Corporate,Second Class,62.1
363,2022-09-13,CUST1203,Laptop,Electronics,2.0,1697.0,0.2,South,Debit Card,Consumer,First Class,2715.2000000000003
364,2022-11-19,CUST1148,Headphones,Accessories,7.0,681.0,0.2,West,Cash,Corporate,First Class,3813.6000000000004
365,2022-05-08,CUST1472,Printer,Electronics,10.0,1779.0,0.2,North,Credit Card,Corporate,Second Class,14232.0
366,2022-01-18,CUST1655,Smartwatch,Electronics,1.0,1541.0,0.2,East,Online Wallet,Small Business,Same Day,1232.8000000000002
367,2023-07-20,CUST1199,Printer,Accessories,13.0,1696.0,0.2,South,Cash,Corporate,Same Day,17638.4
368,2023-07-24,CUST1426,Smartwatch,Office Supplies,1.0,1283.0,0.05,East,Cash,Corporate,First Class,1218.85
369,2022-11-19,CUST1666,Camera,Electronics,5.0,1586.0,0.0,East,Credit Card,Home Office,Standard Class,7930.0
370,2023-11-17,CUST1492,Tablet,Office Supplies,16.0,107.0,0.0,South,Bank Transfer,Consumer,Second Class,1712.0
371,2023-09-18,CUST1142,Laptop,Accessories,15.0,1166.0,0.1,West,Debit Card,Corporate,Second Class,15741.0
372,2022-10-15,CUST1313,Printer,Electronics,17.0,1294.0,0.05,South,Credit Card,Corporate,Standard Class,20898.1
373,2023-10-25,CUST1165,Laptop,Accessories,16.0,772.0,0.2,North,Bank Transfer,Consumer,First Class,9881.6
374,2023-10-01,CUST1314,Printer,Office Supplies,13.0,1305.0,0.0,North,Credit Card,Home Office,Same Day,16965.0
375,2022-06-04,CUST1021,Camera,Accessories,11.0,1847.0,0.15,South,Online Wallet,Small Business,First Class,17269.45
376,2023-05-05,CUST1082,Smartwatch,Accessories,17.0,1437.0,0.15,East,Credit Card,Small Business,Same Day,20764.649999999998
377,2023-01-21,CUST1581,Smartphone,Electronics,17.0,664.0,0.15,North,Credit Card,Corporate,Same Day,9594.8
378,2022-04-14,CUST1131,Tablet,Accessories,2.0,611.0,0.2,North,Online Wallet,Home Office,First Class,977.6
379,2023-01-28,CUST1599,Printer,Accessories,13.0,423.0,0.2,South,Debit Card,Small Business,Second Class,4399.2
380,2022-09-03,CUST1730,Printer,Accessories,14.0,671.0,0.1,South,Bank Transfer,Small Business,Second Class,8454.6
381,2022-06-25,CUST1305,Camera,Electronics,,1529.0,0.1,West,Cash,Small Business,Second Class,
382,2022-02-08,CUST1371,Tablet,Office Supplies,10.0,137.0,0.1,South,Debit Card,Small Business,Same Day,1233.0
383,2023-04-22,CUST1384,Smartwatch,Office Supplies,3.0,1093.0,0.15,South,Credit Card,Small Business,Second Class,2787.15
384,2023-11-13,CUST1445,Smartwatch,Accessories,17.0,1063.0,0.2,North,Cash,Corporate,Same Day,14456.800000000001
385,2023-06-22,CUST1425,Printer,Electronics,15.0,63.0,0.15,North,Online Wallet,Small Business,Second Class,803.25
386,2023-02-12,CUST1161,Smartphone,Accessories,9.0,182.0,0.1,North,Debit Card,Corporate,First Class,1474.2
387,2023-06-09,CUST1178,Smartphone,Office Supplies,10.0,1881.0,0.2,East,Bank Transfer,Consumer,Standard Class,15048.0
388,2023-05-21,CUST1629,Laptop,Electronics,8.0,1107.0,0.05,North,Debit Card,Consumer,Same Day,8413.199999999999
389,2022-02-05,CUST1708,Tablet,Office Supplies,13.0,941.0,0.0,North,Debit Card,Home Office,First Class,12233.0
390,2023-11-16,CUST1490,Tablet,Office Supplies,18.0,1281.0,0.0,South,Cash,Corporate,Same Day,23058.0
391,2022-01-20,CUST1327,Smartwatch,Electronics,5.0,1886.0,0.1,West,Online Wallet,Home Office,Same Day,8487.0
392,2022-11-17,CUST1598,Laptop,Electronics,6.0,1272.0,0.15,North,Online Wallet,Consumer,First Class,6487.2
393,2023-05-27,CUST1289,Camera,Accessories,17.0,641.0,0.05,West,Debit Card,Consumer,Second Class,10352.15
394,2023-02-04,CUST1593,Tablet,Accessories,11.0,632.0,0.2,North,Online Wallet,Consumer,Same Day,5561.6
395,2023-10-16,CUST1664,Laptop,Office Supplies,16.0,1228.0,0.15,North,Cash,Consumer,Standard Class,16700.8
396,2023-04-16,CUST1573,Laptop,Electronics,9.0,1663.0,0.1,West,Cash,Small Business,Standard Class,13470.300000000001
397,2022-05-23,CUST1573,Printer,Electronics,2.0,1151.0,0.15,South,Bank Transfer,Consumer,First Class,1956.7
398,2022-04-02,CUST1354,Smartwatch,Accessories,5.0,1245.0,0.1,North,Online Wallet,Small Business,Standard Class,5602.5
399,2022-12-20,CUST1028,Laptop,Office Supplies,1.0,338.0,0.0,West,Bank Transfer,Small Business,First Class,338.0
400,2023-12-28,CUST1043,Smartphone,Office Supplies,4.0,1618.0,0.0,North,Credit Card,Home Office,First Class,6472.0
401,2022-02-20,CUST1681,Smartphone,Accessories,4.0,1885.0,0.15,East,Cash,Small Business,Same Day,6409.0
402,2023-10-27,CUST1423,Headphones,Electronics,3.0,1861.0,0.05,East,Debit Card,Home Office,First Class,5303.849999999999
403,2023-11-29,CUST1598,Smartwatch,Accessories,9.0,1062.0,0.2,East,Cash,Small Business,First Class,7646.400000000001
404,2023-07-29,CUST1177,Printer,Accessories,12.0,928.0,0.1,East,Credit Card,Small Business,Second Class,10022.4
405,2022-07-09,CUST1529,Camera,Accessories,10.0,1493.0,0.2,South,Debit Card,Consumer,Same Day,11944.0
406,2022-05-05,CUST1610,Headphones,Accessories,2.0,56.0,0.0,East,Online Wallet,Corporate,Standard Class,112.0
407,2022-05-30,CUST1494,Smartphone,Electronics,11.0,1233.0,0.05,West,Online Wallet,Small Business,Second Class,12884.849999999999
408,2022-11-10,CUST1198,Printer,Accessories,10.0,289.0,0.05,North,Cash,Corporate,Second Class,2745.5
409,2023-07-24,CUST1610,Headphones,Electronics,6.0,1496.0,0.2,West,Debit Card,Corporate,Same Day,7180.8
